Requested_species	Accession	Organism	Record_TaxID	Taxonomy_match	Extraction_method	Feature_type	Length	Description
Carex demissa	JN634660.1	Carex demissa	241204	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex demissa isolate Dem_8 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex demissa	JN634661.1	Carex demissa	241204	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex demissa isolate Dem_9 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex demissa	JN634662.1	Carex demissa	241204	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex demissa isolate Dem_10 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex demissa	JN634663.1	Carex demissa	241204	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex demissa isolate Dem_11 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex demissa	JN634664.1	Carex demissa	241204	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex demissa isolate Dem_13B internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex demissa	JN634665.1	Carex demissa	241204	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex demissa isolate Dem_14 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex demissa	MN761875.1	Carex demissa subsp. demissa	2752457	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	269	Carex demissa subsp. demissa isolate spm00001948 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex demissa	MN762241.1	Carex demissa subsp. iranica	2753528	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	271	Carex demissa subsp. iranica isolate spm00000598 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex firma	MN762549.1	Carex firma	140813	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	267	Carex firma isolate spm00000520 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex frigida	MN762466.1	Carex frigida	241209	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	276	Carex frigida isolate spm00000521 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex fritschii	MN762490.1	Carex fritschii	1532316	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	232	Carex fritschii isolate spm00002174 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex kitaibeliana	MN762403.1	Carex kitaibeliana	241212	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	231	Carex kitaibeliana isolate spm00000539 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex kitaibeliana	MN762912.1	Carex kitaibeliana	241212	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	239	Carex kitaibeliana isolate spm00006711 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex liparocarpos	MN762376.1	Carex liparocarpos subsp. bordzilowskii	2753322	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	233	Carex liparocarpos subsp. bordzilowskii isolate spm00003466 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex liparocarpos	MN762401.1	Carex liparocarpos subsp. liparocarpos	2752464	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	232	Carex liparocarpos subsp. liparocarpos isolate spm00000556 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex melanostachya	JN634644.1	Carex melanostachya	912472	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex melanostachya isolate Mel internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex melanostachya	MN761442.1	Carex melanostachya	912472	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Carex melanostachya isolate spm00001550 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex melanostachya	MN762247.1	Carex melanostachya	912472	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	271	Carex melanostachya isolate spm00000572 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex michelii	MN762455.1	Carex michelii	1532319	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Carex michelii isolate spm00002175 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex mucronata	MN762456.1	Carex mucronata	241219	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	272	Carex mucronata isolate spm00000534 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex pallens	MN762329.1	Carex pallens	2753510	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	236	Carex pallens isolate spm00004388 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex pilosa	MK949697.1	Carex pilosa	241226	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	190	Carex pilosa voucher Wallnofer 13956 (NY) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex pilosa	MK949698.1	Carex pilosa	241226	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	221	Carex pilosa voucher OKAY24865 (NY) 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex pilosa	MK949699.1	Carex pilosa	241226	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	221	Carex pilosa voucher OKAY15164 (OKAY) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex pilosa	MN762375.1	Carex pilosa	241226	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	271	Carex pilosa isolate spm00000563 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex randalpina	MN762793.1	Carex randalpina	2753411	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	217	Carex randalpina isolate spm00003098 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex tomentosa	MN762344.1	Carex tomentosa	140859	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	271	Carex tomentosa isolate spm00000568 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex umbrosa	JX644843.1	Carex umbrosa subsp. sabynensis	140864	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	227	Carex umbrosa subsp. sabynensis internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex umbrosa	MN762012.1	Carex umbrosa subsp. huetiana	2753478	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	275	Carex umbrosa subsp. huetiana isolate spm00005868 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex umbrosa	MN762384.1	Carex umbrosa subsp. umbrosa	2592456	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	236	Carex umbrosa subsp. umbrosa isolate spm00000537 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex umbrosa	MN762420.1	Carex umbrosa subsp. huetiana	2753478	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	235	Carex umbrosa subsp. huetiana isolate spm00003480 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	AY757597.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Carex viridula internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Carex viridula	JN634666.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula isolate Vir_1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	JN634667.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula isolate Vir_2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	JN634668.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula isolate Vir_3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	JN634669.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula isolate Vir_4 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	JN634670.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula isolate Vir_5 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	JN634677.1	Carex viridula subsp. cedercreutzii	1088032	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula subsp. cedercreutzii isolate Ced_1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	JN634678.1	Carex viridula subsp. cedercreutzii	1088032	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula subsp. cedercreutzii isolate Ced_2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	KX167040.1	Carex viridula	241237	NAME_MATCH	ITS2_ONLY_RECORD	whole_record	378	Carex viridula voucher NMW3103 internal transcribed spacer 2 and 28S ribosomal RNA gene, partial sequence
Carex viridula	MN762112.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	236	Carex viridula isolate spm00004568 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	MN762113.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	235	Carex viridula isolate spm00004564 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	MN762114.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	236	Carex viridula isolate spm00004567 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	MN762129.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	236	Carex viridula isolate spm00004566 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	MN762139.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Carex viridula isolate spm00004565 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	MN762249.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Carex viridula isolate spm00003481 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carex viridula	MN762567.1	Carex viridula	241237	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	223	Carex viridula isolate spm00003247 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carlina acaulis	KT249908.1	Carlina acaulis	538471	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	225	Carlina acaulis voucher HMR2878 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Carpesium cernuum	AF228392.1	Carpesium cernuum	119173	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	217	Carpesium cernuum internal transcribed spacer 2, complete sequence
Carpesium cernuum	AF545825.1	Carpesium cernuum	119173	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	226	Carpesium cernuum internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carya ovata	AF174620.1	Carya ovata	60418	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	217	Carya ovata 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Carya ovata	AF303822.1	Carya ovata	60418	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	221	Carya ovata internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Carya ovata	KF201311.1	Carya ovata	60418	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	210	Carya ovata voucher CZD-2010056 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Carya tomentosa	AF303824.1	Carya tomentosa	91227	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	221	Carya tomentosa internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Carya tomentosa	EU646134.1	Carya tomentosa	91227	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	217	Carya tomentosa 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
Carya tomentosa	KF201315.1	Carya tomentosa	91227	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	210	Carya tomentosa voucher XXGZ-23 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Catalpa bignonioides	AY178637.1	Catalpa bignonioides	85179	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	239	Catalpa bignonioides internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Catalpa bignonioides	KY067707.1	Catalpa bignonioides	85179	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	229	Catalpa bignonioides isolate 356 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Caucalis orientalis	AF077122.1	Astrodaucus orientalis	79162	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	220	Astrodaucus orientalis internal transcribed spacer 2, complete sequence
Caucalis orientalis	FJ415108.1	Astrodaucus orientalis	79162	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	220	Astrodaucus orientalis voucher Wojewodzka & Zych 13-VII-2004 (Univ. of Warsaw Bot. Gard. Herb.) internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Cedrus deodara	DQ975357.1	Cedrus deodara	3322	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	233	Cedrus deodara clone 14 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Cedrus deodara	GQ865724.1	Cedrus deodara	3322	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	242	Cedrus deodara voucher PS1360MT01 internal transcribed spacer 2, complete sequence
Centaurea pannonica	KT249910.1	Centaurea pannonica	1628027	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	216	Centaurea pannonica voucher HMR2622 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Centaurium spicatum	AY047876.1	Schenkia spicata	172074	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	230	Schenkia spicata clone 981005 internal transcribed spacer 2, complete sequence
Centaurium spicatum	AY047877.1	Schenkia spicata	172074	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	230	Schenkia spicata clone 98508 internal transcribed spacer 2, complete sequence
Centaurium spicatum	AY423605.1	Schenkia spicata	172074	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	229	Schenkia spicata voucher 010810 internal transcribed spacer 2, partial sequence
Centaurium spicatum	MK325414.1	Schenkia spicata	172074	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	242	Schenkia spicata voucher SEV-270220 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Centunculus minimus	AJ491666.1	Lysimachia minima	2065909	NCBI_SYNONYM	ITS2_ONLY_RECORD	whole_record	196	Centunculus minimus genomic DNA for ITS2 Martins 468 (JE)
Centunculus minimus	AY855143.1	Lysimachia minima	2065909	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	228	Anagallis minima internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Cephaloziella hampeana	KF805864.1	Cephaloziella hampeana	2779685	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	215	Cephaloziella hampeana isolate B38d internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
